"System ID","UPC","EAN","Custom SKU","Manufact. SKU","Item","Remaining","Total Cost","Avg. Unit Cost","Sale Price","Margin"
"210000053701","723707515126","","","","kratom green maeng da powder 250g(8.8 oz) super speciosa","2","$40.00","$20.00","$54.99","63.63%"
"210000053715","767963072689","","","","empty ""0"" gelatin capsules 500 Starwest large silver bag","3","$21.63","$7.21","$14.49","50.24%"
"210000053717","767963041678","","","","empty ""0"" gelatin capsules 1000 Starwest large silver bag","3","$30.45","$10.15","$19.99","49.22%"
"210000053901","605069418010","","","","gymnema 60 caplets himalaya","3","$35.07","$11.69","$17.99","35.02%"
"210000053998","051494103999","","","","magnesium soft chews grape 30 chews megafood","2","$13.58","$6.79","$16.99","60.04%"
"210000054033","369051201010","","","","Rhinase soothing nasal gel 30g","2","$0.02","$0.01","$14.99","99.93%"
"210000054056","684088800013","","","","silver first aid gel  for pets 1oz","4","$27.92","$6.98","$13.99","50.11%"
"210000054068","831060006103","","","","silver lozenges with vitamin c 21loz","5","$30.85","$6.17","$11.99","48.54%"
"210000054097","767963149480","","","","charcoal powder activated coconut shell 4oz pouch","1","$6.18","$6.18","$10.99","43.77%"
"210000054378","850011996041","","","","mushroom immune orange & elderberrysingle packet om","21","$22.06","$1.05","$2.99","64.87%"
"210000054386","840081403679","","","","CBD melatonin 60 Liquid Softgels","2","$25.74","$12.87","$29.99","57.09%"
"210000054392","021078008880","","","","B-1 500mg 100tbs source naturals","1","$8.44","$8.44","$21.99","61.62%"
"210000054582","710363586386","","","","stored belly fat burner 60liquigls irwin","3","$36.45","$12.15","$24.99","51.38%"
"210000054627","046985003216","","","","migshield 60tabs","1","$10.40","$10.40","$5.00","-108%"
"210000054631","046985031028","","","","lysine super extract 2oz","1","$9.29","$9.29","$14.99","38.03%"
"210000054716","710363599539","","","","CBD arnica cream 1000mg 3.33 oz Irwin","1","$32.47","$32.47","$59.99","45.87%"
"210000054740","723707514952","","","","kratom white maeng da powder 20g(.7oz) super speciosa","3","$10.77","$3.59","$4.49","20.04%"
"210000054796","878941001123","","","","power pak electrolyte grape 1200mg vit C pkt single","10","$4.20","$0.42","$0.79","46.84%"
"210000054810","733739001078","","","","glycine 1000mg 100vcps","1","$8.54","$8.54","$18.99","55.03%"
"210000054836","684088232395","","","","copper bio-active hydrosol 10ppm 2oz","2","$13.30","$6.65","$14.99","55.64%"
"210000054844","878941002762","","","","potassium 99mg 2oz trace mineralss","4","$40.80","$10.20","$19.99","48.97%"
"210000054846","878941000256","","","","magnesium mega-mag 400mg 4oz trace minerals","5","$67.50","$13.50","$25.99","48.06%"
"210000054850","878941000058","","","","trace mineral drops 8oz trace minerals","5","$133.50","$26.70","$49.99","46.59%"
"210000054953","306969310045","","","","sleep calm 60tbs","3","$20.28","$6.76","$12.79","47.15%"
"210000055002","851469000168","","","","ashwagandha 90vcp organic india","2","$27.08","$13.54","$26.99","49.83%"
"210000055090","021078021780","","","","cilantro metal detox 2oz source naturals","1","$6.41","$6.41","$13.79","53.52%"
"210000055092","183405043510","","","","calm orange 8oz natural vitality","2","$23.82","$11.91","$20.99","43.26%"
"210000055122","","","","","glass bottle empty cobalt blue w/DROPPER 4oz","19","$25.65","$1.35","$2.89","53.29%"
"210000055124","","","","","jar glass amber empty 8oz","26","$46.14","$1.77","$2.89","38.59%"
"210000055138","857727004060","","","","mushroom coffee latte blend single packet om","13","$13.84","$1.06","$2.99","64.39%"
"210000055227","033984010925","","","","folate folic acid 1333mcg dfe 250vcps","1","$10.81","$10.81","$11.00","1.73%"
"210000055482","083000005770","","","","ashwagandha whole plant af 2oz","1","$10.62","$10.62","$24.99","57.5%"
"210000055546","850011996096","","","","mushroom morning energy blend single packet","12","$12.96","$1.08","$2.99","63.88%"
"210000055727","782932151103","","","","sacred heart spray","2","$15.26","$7.63","$8.50","10.24%"
"210000055924","183405043541","","","","calm plus calcium 8oz natural vitality","2","$25.80","$12.90","$24.99","48.38%"
"210000056126","840081404324","","","","magnesium ashwagandha 60 liqid softgels irwin","2","$28.14","$14.07","$26.99","47.87%"
